100;75,1209;0
101,337;75,1026;0
102,691;75,1002;0
104,064;75,0912;0
105,455;75,0947;0
106,865;75,0905;0
108,293;75,0749;0
109,741;75,0483;0
111,208;75,0246;0
112,695;75,0351;0
114,201;75,001;0
115,728;74,9565;0
117,275;74,9367;0
;;
